Year,Job Category,Job Title,Salary (USD),Country Code,Location Group,Experience Level,Employment Type,Work Model
2022,ML/AI Engineer,Machine Learning Engineer,120000,United States,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Applied Machine Learning Scientist,75000,United States,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Applied Data Scientist,157000,United States,Global,Mid-level,Full-time,Remote
2022,Data Engineer,Data Engineer,65000,United States,Global,Entry-level,Full-time,Remote
2022,Manager/Lead,Head of Data,200000,United States,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Data Scientist,165000,United States,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Machine Learning Scientist,153000,United States,Global,Mid-level,Full-time,Hybrid
2022,Data Scientist,Data Scientist,100000,United States,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Data Science Manager,152500,United States,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Research Scientist,120000,United States,Global,Entry-level,Full-time,Remote
2022,Data Scientist,Data Scientist,135000,United States,Global,Mid-level,Full-time,Remote
2022,Data Analyst,Data Analytics Lead,405000,United States,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Applied Data Scientist,380000,United States,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Applied Data Scientist,177000,United States,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Data Scientist,48000,United States,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,100000,United States,Global,Mid-level,Freelance,Remote
2022,Data Scientist,Research Scientist,144000,United States,Global,Senior-level,Full-time,Hybrid
2022,Data Analyst,Financial Data Analyst,100000,United States,Global,Entry-level,Full-time,Hybrid
2022,Data Engineer,Data Engineer,120000,United States,Global,Entry-level,Full-time,Remote
2022,Other,Computer Vision Engineer,125000,United States,Global,Entry-level,Full-time,On-site
2022,ML/AI Engineer,Machine Learning Engineer,120000,United Arab Emirates,Global,Senior-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Engineer,65000,United Arab Emirates,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Data Scientist,25000,Turkey,Global,Mid-level,Full-time,Hybrid
2022,Data Analyst,Data Analyst,65257,Singapore,Global,Mid-level,Full-time,Hybrid
2022,Other,Research Engineer,16455,Russia,Global,Entry-level,Full-time,Remote
2022,Data Scientist,Data Science Manager,106000,Russia,Global,Executive-level,Full-time,On-site
2022,Data Engineer,Data Engineer,63040,Portugal,Global,Senior-level,Full-time,On-site
2022,Data Engineer,Data Engineer,36773,Portugal,Global,Senior-level,Full-time,On-site
2022,Data Engineer,Data Engineer,73546,Portugal,Global,Senior-level,Full-time,On-site
2022,Data Engineer,Data Engineer,42026,Portugal,Global,Senior-level,Full-time,On-site
2022,ML/AI Engineer,Lead Machine Learning Engineer,69344,Portugal,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Lead Data Scientist,29944,Portugal,Global,Senior-level,Full-time,Hybrid
2022,ML/AI Engineer,Machine Learning Infrastructure Engineer,55685,Portugal,Global,Mid-level,Full-time,Hybrid
2022,ML/AI Engineer,ML Engineer,21013,Portugal,Global,Entry-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Engineer,200000,Puerto Rico,Global,Senior-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Engineer,135000,Puerto Rico,Global,Senior-level,Full-time,Remote
2022,Data Engineer,Data Engineer,200000,Puerto Rico,Global,Senior-level,Full-time,Remote
2022,Data Engineer,Data Engineer,135000,Puerto Rico,Global,Senior-level,Full-time,Remote
2022,Other,NLP Engineer,44365,Poland,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,33609,Poland,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Applied Data Scientist,40000,Pakistan,Global,Entry-level,Full-time,Remote
2022,Data Analyst,Data Analytics Engineer,20000,Pakistan,Global,Entry-level,Full-time,On-site
2022,Data Scientist,Applied Machine Learning Scientist,97712,Netherlands,Global,Mid-level,Contract,Remote
2022,Data Engineer,Data Engineer,59888,Netherlands,Global,Entry-level,Full-time,Remote
2022,Data Analyst,Data Analytics Manager,133000,Netherlands,Global,Senior-level,Full-time,On-site
2022,Data Scientist,Data Scientist,73546,Netherlands,Global,Mid-level,Full-time,Hybrid
2022,Data Scientist,Data Scientist,54634,Netherlands,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,115573,Netherlands,Global,Mid-level,Full-time,On-site
2022,Data Scientist,Data Scientist,89306,Netherlands,Global,Mid-level,Full-time,On-site
2022,Data Scientist,Research Scientist,84053,Netherlands,Global,Executive-level,Full-time,On-site
2022,ML/AI Engineer,Machine Learning Engineer,59888,Netherlands,Global,Senior-level,Full-time,Remote
2022,Data Analyst,BI Analyst,200000,Nigeria,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Data Scientist,40000,Malaysia,Global,Entry-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Engineer,255000,Mexico,Global,Senior-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Engineer,185000,Mexico,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Data Scientist,30000,Mexico,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Science Engineer,60000,Mexico,Global,Senior-level,Full-time,Remote
2022,Data Engineer,Data Engineer,110446,Lithuania,Global,Mid-level,Full-time,On-site
2022,Data Engineer,Data Engineer,79178,Lithuania,Global,Mid-level,Full-time,On-site
2022,Other,Research Engineer,41809,Japan,Global,Entry-level,Full-time,Hybrid
2022,Data Scientist,Data Science Consultant,24165,Italy,Global,Entry-level,Full-time,Hybrid
2022,Other,Data Management Specialist,68293,Italy,Global,Senior-level,Full-time,On-site
2022,ML/AI Engineer,Machine Learning Engineer,100000,Iran,Global,Entry-level,Freelance,Remote
2022,Data Analyst,Business Data Analyst,50000,India,Global,Entry-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Engineer,20984,India,Global,Mid-level,Full-time,Hybrid
2022,Data Scientist,Research Scientist,23000,India,Global,Mid-level,Full-time,Remote
2022,Other,Computer Vision Engineer,15897,India,Global,Mid-level,Full-time,Remote
2022,Data Analyst,Business Data Analyst,18314,India,Global,Mid-level,Full-time,Hybrid
2022,Data Scientist,Lead Data Scientist,56723,India,Global,Senior-level,Full-time,On-site
2022,Data Engineer,Data Engineer,35610,India,Global,Mid-level,Full-time,Hybrid
2022,Data Architect,Principal Data Architect,38154,India,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Data Scientist,22892,India,Global,Entry-level,Full-time,Hybrid
2022,ML/AI Engineer,Lead Machine Learning Engineer,95386,India,Global,Senior-level,Full-time,Hybrid
2022,Data Scientist,Applied Machine Learning Scientist,30523,India,Global,Mid-level,Freelance,Remote
2022,ML/AI Engineer,Head of Machine Learning,76309,India,Global,Executive-level,Full-time,Hybrid
2022,Data Analyst,Business Data Analyst,17805,India,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,30523,India,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,17805,India,Global,Entry-level,Full-time,Remote
2022,Data Scientist,Lead Data Scientist,172309,Ireland,Global,Senior-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Engineer,68293,Ireland,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Data Scientist,53416,Indonesia,Global,Mid-level,Full-time,Remote
2022,Data Analyst,Data Analyst,15000,Indonesia,Global,Entry-level,Full-time,On-site
2022,Data Scientist,Data Scientist,17684,Hungary,Global,Entry-level,Full-time,Remote
2022,Data Engineer,Data Engineer,84053,Greece,Global,Mid-level,Full-time,Remote
2022,Data Engineer,Data Engineer,73546,Greece,Global,Mid-level,Full-time,Remote
2022,Other,ETL Developer,52533,Greece,Global,Mid-level,Full-time,On-site
2022,Data Analyst,Data Analyst,42026,Greece,Global,Mid-level,Full-time,Remote
2022,Data Analyst,Data Analyst,31520,Greece,Global,Mid-level,Full-time,Remote
2022,Data Engineer,Data Engineer,63040,Greece,Global,Mid-level,Full-time,Remote
2022,Data Engineer,Data Engineer,47280,Greece,Global,Mid-level,Full-time,Remote
2022,Data Analyst,Data Analyst,20000,Greece,Global,Mid-level,Full-time,Remote
2022,Other,Business Intelligence Developer,15000,Ghana,Global,Mid-level,Full-time,Remote
2022,ML/AI Engineer,AI Research Engineer,36940,United Kingdom,Global,Entry-level,Full-time,Remote
2022,Data Scientist,Data Scientist,55410,United Kingdom,Global,Mid-level,Full-time,Remote
2022,Other,Research Engineer,105066,United Kingdom,Global,Mid-level,Full-time,Hybrid
2022,Data Scientist,Data Scientist,88256,United Kingdom,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Data Scientist,92350,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Scientist,Data Scientist,67723,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Engineer,Data Engineer,92350,United Kingdom,Global,Mid-level,Full-time,Remote
2022,Data Engineer,Data Engineer,73880,United Kingdom,Global,Mid-level,Full-time,Remote
2022,Data Analyst,Data Analyst,430967,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Analyst,Data Analyst,55410,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Scientist,Data Science Consultant,70186,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Scientist,Data Science Consultant,51716,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Analyst,Data Analyst,92350,United Kingdom,Global,Senior-level,Full-time,On-site
2022,Data Analyst,Data Analyst,70186,United Kingdom,Global,Senior-level,Full-time,On-site
2022,Other,Deep Learning Engineer,86193,United Kingdom,Global,Mid-level,Full-time,Remote
2022,Other,Deep Learning Engineer,49253,United Kingdom,Global,Mid-level,Full-time,Remote
2022,Data Analyst,Analytics Engineer,104663,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Analyst,Analytics Engineer,73880,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Engineer,Data Engineer,61566,United Kingdom,Global,Senior-level,Full-time,Remote
2022,Data Engineer,Data Engineer,43096,United Kingdom,Global,Senior-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Engineer,104663,United Kingdom,Global,Mid-level,Full-time,On-site
2022,ML/AI Engineer,Machine Learning Engineer,80036,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Engineer,Data Engineer,61566,United Kingdom,Global,Entry-level,Full-time,Remote
2022,Data Engineer,Data Engineer,49253,United Kingdom,Global,Entry-level,Full-time,Remote
2022,Data Scientist,Data Scientist,57872,United Kingdom,Global,Mid-level,Full-time,Hybrid
2022,Data Analyst,Analytics Engineer,103432,United Kingdom,Global,Senior-level,Full-time,On-site
2022,Data Analyst,Analytics Engineer,92350,United Kingdom,Global,Senior-level,Full-time,On-site
2022,Data Analyst,Marketing Data Analyst,200000,United Kingdom,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Data Scientist,33246,United Kingdom,Global,Entry-level,Full-time,Hybrid
2022,Data Engineer,Data Engineer,110820,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Engineer,Data Engineer,92350,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Engineer,Data Engineer,80036,United Kingdom,Global,Mid-level,Full-time,Remote
2022,Data Engineer,Data Engineer,67723,United Kingdom,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,102200,United Kingdom,Global,Mid-level,Full-time,Remote
2022,Data Engineer,Data Engineer,98506,United Kingdom,Global,Mid-level,Full-time,Remote
2022,Data Engineer,Data Engineer,86193,United Kingdom,Global,Mid-level,Full-time,Remote
2022,Data Analyst,Analytics Engineer,102663,United Kingdom,Global,Senior-level,Full-time,Remote
2022,Data Analyst,Analytics Engineer,80041,United Kingdom,Global,Senior-level,Full-time,Remote
2022,Data Engineer,Data Engineer,104611,United Kingdom,Global,Senior-level,Full-time,Remote
2022,Data Engineer,Data Engineer,82280,United Kingdom,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Data Scientist,118208,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Scientist,Data Scientist,110820,United Kingdom,Global,Mid-level,Full-time,On-site
2022,ML/AI Engineer,Machine Learning Engineer,128058,United Kingdom,Global,Mid-level,Full-time,Hybrid
2022,Data Engineer,Data Engineer,98506,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Engineer,Data Engineer,73880,United Kingdom,Global,Mid-level,Full-time,On-site
2022,ML/AI Engineer,Machine Learning Engineer,55410,United Kingdom,Global,Entry-level,Full-time,Remote
2022,Data Analyst,Data Analyst,86193,United Kingdom,Global,Senior-level,Full-time,On-site
2022,Data Analyst,Data Analyst,61566,United Kingdom,Global,Senior-level,Full-time,On-site
2022,Data Scientist,Lead Data Scientist,61566,United Kingdom,Global,Mid-level,Full-time,Hybrid
2022,Data Scientist,Data Scientist,131752,United Kingdom,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Applied Machine Learning Scientist,77119,United Kingdom,Global,Senior-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Engineer,30000,United Kingdom,Global,Entry-level,Full-time,Remote
2022,Data Engineer,Data Engineer,91118,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Engineer,Data Engineer,61566,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Scientist,Data Scientist,80036,United Kingdom,Global,Mid-level,Full-time,Hybrid
2022,Data Engineer,Data Engineer,135446,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Engineer,Data Engineer,104663,United Kingdom,Global,Mid-level,Full-time,On-site
2022,ML/AI Engineer,Machine Learning Engineer,116976,United Kingdom,Global,Mid-level,Full-time,On-site
2022,ML/AI Engineer,Machine Learning Engineer,92350,United Kingdom,Global,Mid-level,Full-time,On-site
2022,ML/AI Engineer,Machine Learning Engineer,35093,United Kingdom,Global,Entry-level,Full-time,Remote
2022,Data Analyst,Data Analyst,49253,United Kingdom,Global,Mid-level,Full-time,Remote
2022,Data Analyst,Data Analyst,36940,United Kingdom,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,43096,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Engineer,Data Engineer,55410,United Kingdom,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,61566,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Scientist,Data Scientist,36940,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Engineer,Data Engineer,49253,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Scientist,Data Scientist,110820,United Kingdom,Global,Senior-level,Full-time,On-site
2022,Data Scientist,Data Scientist,98506,United Kingdom,Global,Senior-level,Full-time,On-site
2022,Data Engineer,Data Engineer,43096,United Kingdom,Global,Entry-level,Full-time,Remote
2022,Data Engineer,Data Engineer,73880,United Kingdom,Global,Senior-level,Full-time,On-site
2022,Data Engineer,Data Engineer,61566,United Kingdom,Global,Senior-level,Full-time,On-site
2022,Data Analyst,Data Analyst,61566,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Analyst,Data Analyst,43096,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Scientist,Data Scientist,172386,United Kingdom,Global,Mid-level,Full-time,On-site
2022,Data Scientist,Data Scientist,86193,United Kingdom,Global,Mid-level,Full-time,On-site
2022,ML/AI Engineer,Machine Learning Engineer,84053,France,Global,Senior-level,Full-time,Hybrid
2022,Data Scientist,Data Scientist,94560,France,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,52533,France,Global,Mid-level,Full-time,Remote
2022,Other,Computer Vision Engineer,58837,France,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,63040,France,Global,Mid-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Engineer,115573,France,Global,Senior-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Engineer,73546,France,Global,Senior-level,Full-time,Remote
2022,Data Analyst,BI Data Analyst,105066,France,Global,Mid-level,Full-time,Hybrid
2022,Data Scientist,Data Scientist,39925,France,Global,Entry-level,Full-time,Hybrid
2022,Data Scientist,Director of Data Science,57786,France,Global,Senior-level,Full-time,Hybrid
2022,Data Scientist,Data Scientist,110000,France,Global,Entry-level,Part-time,Remote
2022,Data Analyst,Data Analyst,28368,France,Global,Entry-level,Full-time,Hybrid
2022,Data Scientist,Research Scientist,89306,France,Global,Senior-level,Full-time,Hybrid
2022,Data Engineer,Data Engineer,65141,France,Global,Mid-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Engineer,63040,Finland,Global,Senior-level,Full-time,Hybrid
2022,Data Engineer,Data Engineer,73546,Spain,Global,Senior-level,Full-time,On-site
2022,Data Engineer,Data Engineer,36773,Spain,Global,Senior-level,Full-time,On-site
2022,Data Scientist,Data Scientist,47280,Spain,Global,Senior-level,Full-time,On-site
2022,Data Scientist,Data Scientist,37824,Spain,Global,Senior-level,Full-time,On-site
2022,Data Analyst,Data Analyst,50432,Spain,Global,Senior-level,Full-time,On-site
2022,Data Analyst,Data Analyst,39925,Spain,Global,Senior-level,Full-time,On-site
2022,Data Engineer,Data Engineer,68293,Spain,Global,Senior-level,Full-time,On-site
2022,Data Engineer,Data Engineer,42026,Spain,Global,Senior-level,Full-time,On-site
2022,Data Scientist,Data Science Consultant,27317,Spain,Global,Entry-level,Full-time,Hybrid
2022,Data Analyst,Data Analyst,36773,Spain,Global,Senior-level,Full-time,On-site
2022,Data Scientist,AI Scientist,31520,Spain,Global,Entry-level,Full-time,Remote
2022,Data Engineer,Data Engineer,84053,Spain,Global,Mid-level,Full-time,Remote
2022,Data Engineer,Data Engineer,73546,Spain,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,31520,Spain,Global,Entry-level,Full-time,Hybrid
2022,Data Analyst,Data Analyst,42026,Spain,Global,Mid-level,Full-time,Remote
2022,Data Analyst,Data Analyst,31520,Spain,Global,Mid-level,Full-time,Remote
2022,Data Engineer,Data Engineer,63040,Spain,Global,Mid-level,Full-time,Remote
2022,Data Engineer,Data Engineer,47280,Spain,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Machine Learning Scientist,22800,Egypt,Global,Mid-level,Full-time,Remote
2022,Manager/Lead,Head of Data,31520,Estonia,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,100000,Algeria,Global,Entry-level,Part-time,Hybrid
2022,Data Scientist,Data Scientist,73546,Germany,Global,Mid-level,Full-time,Remote
2022,Data Analyst,BI Data Analyst,60938,Germany,Global,Entry-level,Full-time,On-site
2022,Data Scientist,Data Scientist,64090,Germany,Global,Mid-level,Full-time,On-site
2022,Data Scientist,Data Scientist,60938,Germany,Global,Mid-level,Full-time,On-site
2022,ML/AI Engineer,Machine Learning Research Engineer,66192,Germany,Global,Entry-level,Full-time,Hybrid
2022,ML/AI Engineer,Machine Learning Developer,33000,Germany,Global,Entry-level,Full-time,Remote
2022,Data Scientist,Machine Learning Scientist,34672,Germany,Global,Entry-level,Full-time,Remote
2022,Data Scientist,Data Scientist,75648,Germany,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Research Scientist,126080,Germany,Global,Mid-level,Full-time,On-site
2022,Data Scientist,Research Scientist,84053,Germany,Global,Mid-level,Full-time,On-site
2022,Data Scientist,Data Scientist,50000,Germany,Global,Entry-level,Full-time,Hybrid
2022,Data Analyst,BI Data Analyst,50432,Germany,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,60938,Germany,Global,Mid-level,Full-time,Remote
2022,Data Engineer,Data Engineer,65666,Germany,Global,Mid-level,Full-time,Hybrid
2022,ML/AI Engineer,Machine Learning Engineer,84053,Germany,Global,Mid-level,Full-time,Remote
2022,Data Engineer,Data Engineer,52533,Germany,Global,Mid-level,Part-time,Hybrid
2022,Data Engineer,Data Engineer,55475,Germany,Global,Entry-level,Full-time,Remote
2022,Data Scientist,Principal Data Scientist,155499,Germany,Global,Senior-level,Full-time,Remote
2022,ML/AI Engineer,Lead Machine Learning Engineer,84053,Germany,Global,Senior-level,Full-time,On-site
2022,Data Scientist,Applied Machine Learning Scientist,30469,Czech Republic,Global,Entry-level,Contract,Remote
2022,Data Scientist,AI Scientist,125000,Colombia,Global,Senior-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Engineer,56536,Switzerland,Global,Entry-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Engineer,104697,Switzerland,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,120402,Switzerland,Global,Mid-level,Full-time,On-site
2022,ML/AI Engineer,AI Developer,275000,Canada,Global,Senior-level,Full-time,On-site
2022,ML/AI Engineer,Machine Learning Software Engineer,248400,Canada,Global,Senior-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Software Engineer,183600,Canada,Global,Senior-level,Full-time,Remote
2022,Data Scientist,AI Scientist,200000,Canada,Global,Entry-level,Full-time,Hybrid
2022,ML/AI Engineer,Machine Learning Software Engineer,227200,Canada,Global,Senior-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Software Engineer,168000,Canada,Global,Senior-level,Full-time,Remote
2022,Data Engineer,Data Engineer,178000,Canada,Global,Senior-level,Full-time,On-site
2022,Data Engineer,Data Engineer,132000,Canada,Global,Senior-level,Full-time,On-site
2022,ML/AI Engineer,Machine Learning Researcher,105236,Canada,Global,Mid-level,Full-time,Hybrid
2022,Data Analyst,Data Analyst,100000,Canada,Global,Mid-level,Full-time,On-site
2022,Data Analyst,Data Analyst,65000,Canada,Global,Mid-level,Full-time,On-site
2022,ML/AI Engineer,Machine Learning Engineer,187200,Canada,Global,Senior-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Engineer,116100,Canada,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Data Scientist,73742,Canada,Global,Entry-level,Full-time,Remote
2022,Data Engineer,Big Data Engineer,161311,Canada,Global,Senior-level,Full-time,Hybrid
2022,Manager/Lead,Data Manager,125976,Canada,Global,Executive-level,Full-time,Hybrid
2022,ML/AI Engineer,Machine Learning Engineer,140000,Canada,Global,Senior-level,Full-time,On-site
2022,ML/AI Engineer,Machine Learning Engineer,110000,Canada,Global,Senior-level,Full-time,On-site
2022,Data Engineer,Data Engineer,185800,Canada,Global,Senior-level,Full-time,Remote
2022,Data Engineer,Data Engineer,137400,Canada,Global,Senior-level,Full-time,Remote
2022,Data Engineer,Lead Data Engineer,115222,Canada,Global,Executive-level,Full-time,Remote
2022,Data Architect,Data Architect,192400,Canada,Global,Senior-level,Full-time,Remote
2022,Data Architect,Data Architect,90700,Canada,Global,Senior-level,Full-time,Remote
2022,Data Analyst,Data Analyst,130000,Canada,Global,Senior-level,Full-time,Remote
2022,Data Analyst,Data Analyst,61300,Canada,Global,Senior-level,Full-time,Remote
2022,Data Analyst,Data Analyst,85000,Canada,Global,Mid-level,Full-time,On-site
2022,Data Analyst,Data Analyst,75000,Canada,Global,Mid-level,Full-time,On-site
2022,Data Analyst,Data Analyst,67000,Canada,Global,Entry-level,Full-time,On-site
2022,Data Analyst,Data Analyst,52000,Canada,Global,Entry-level,Full-time,On-site
2022,ML/AI Engineer,Machine Learning Developer,76814,Canada,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Director of Data Science,192037,Canada,Global,Executive-level,Full-time,Hybrid
2022,Data Analyst,Business Data Analyst,69133,Canada,Global,Mid-level,Full-time,Hybrid
2022,Data Scientist,Data Scientist,67597,Canada,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,51081,Canada,Global,Entry-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Developer,76814,Canada,Global,Senior-level,Full-time,Remote
2022,Data Analyst,Principal Data Analyst,75000,Canada,Global,Mid-level,Full-time,Remote
2022,Data Analyst,Analytics Engineer,78000,Brazil,Global,Mid-level,Full-time,Remote
2022,Data Analyst,Analytics Engineer,48000,Brazil,Global,Mid-level,Full-time,Remote
2022,Data Engineer,Data Engineer,78000,Brazil,Global,Mid-level,Full-time,Remote
2022,Data Engineer,Data Engineer,42000,Brazil,Global,Mid-level,Full-time,Remote
2022,Data Analyst,BI Analyst,78000,Brazil,Global,Mid-level,Full-time,Remote
2022,Data Analyst,BI Analyst,48000,Brazil,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,84000,Brazil,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,54000,Brazil,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,84053,Belgium,Global,Entry-level,Full-time,Remote
2022,Data Scientist,Data Scientist,52008,Belgium,Global,Entry-level,Full-time,Hybrid
2022,Data Scientist,Data Scientist Lead,89306,Austria,Global,Mid-level,Full-time,Hybrid
2022,Data Scientist,Applied Data Scientist,50000,Austria,Global,Entry-level,Full-time,Hybrid
2022,Data Scientist,Research Scientist,61989,Austria,Global,Mid-level,Full-time,On-site
2022,ML/AI Engineer,AI Programmer,40000,Australia,Global,Entry-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Developer,40000,Australia,Global,Entry-level,Full-time,Remote
2022,Data Analyst,Data Analyst,171000,Australia,Global,Senior-level,Full-time,Remote
2022,Data Scientist,Data Scientist,83171,Australia,Global,Mid-level,Full-time,On-site
2022,Data Analyst,BI Data Analyst,45050,Australia,Global,Mid-level,Full-time,Hybrid
2022,Data Analyst,BI Data Analyst,53368,Australia,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Science Manager,133766,Australia,Global,Senior-level,Full-time,Remote
2022,ML/AI Engineer,Machine Learning Engineer,83864,Australia,Global,Mid-level,Full-time,Remote
2022,Data Scientist,Data Scientist,83171,Australia,Global,Entry-level,Full-time,Hybrid
2022,Other,Computer Vision Software Engineer,150000,Australia,Global,Entry-level,Full-time,Remote
2022,Data Analyst,Data Analyst,50000,Argentina,Global,Entry-level,Full-time,Remote
2021,ML/AI Engineer,Staff Machine Learning Engineer,185000,United States,Global,Senior-level,Full-time,Hybrid
2021,Data Analyst,Business Data Analyst,56000,United States,Global,Mid-level,Part-time,Remote
2021,Data Scientist,Data Science Lead,150000,United States,Global,Mid-level,Full-time,Remote
2021,Data Analyst,Data Analyst,115000,United States,Global,Senior-level,Full-time,Remote
2021,Data Architect,Cloud Data Architect,250000,United States,Global,Senior-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,109000,United States,Global,Mid-level,Full-time,Hybrid
2021,Data Engineer,Data Engineer,150000,United States,Global,Senior-level,Full-time,On-site
2021,Data Scientist,Data Science Manager,240000,United States,Global,Senior-level,Full-time,On-site
2021,Data Analyst,Data Analyst,135000,United States,Global,Mid-level,Full-time,Remote
2021,Data Scientist,Data Scientist,80000,United States,Global,Entry-level,Full-time,Remote
2021,Data Scientist,Principal Data Scientist,220000,United States,Global,Senior-level,Full-time,On-site
2021,Data Analyst,Data Analyst,90000,United States,Global,Mid-level,Full-time,Remote
2021,Data Scientist,Data Scientist,100000,United States,Global,Entry-level,Full-time,On-site
2021,Data Scientist,Applied Machine Learning Scientist,38400,United States,Global,Mid-level,Full-time,Remote
2021,Data Scientist,Data Scientist,82500,United States,Global,Mid-level,Full-time,Remote
2021,Data Scientist,Machine Learning Scientist,120000,United States,Global,Senior-level,Full-time,Hybrid
2021,Data Analyst,Data Analyst,50000,United States,Global,Entry-level,Full-time,Remote
2021,Data Engineer,Principal Data Engineer,200000,United States,Global,Senior-level,Full-time,Remote
2021,Data Engineer,Data Engineer,200000,United States,Global,Mid-level,Full-time,Remote
2021,Data Engineer,Data Engineer,100000,United States,Global,Mid-level,Full-time,Remote
2021,Data Architect,Data Architect,170000,United States,Global,Mid-level,Full-time,Remote
2021,Data Architect,Data Architect,150000,United States,Global,Mid-level,Full-time,Remote
2021,Data Analyst,BI Data Analyst,55000,United States,Global,Entry-level,Full-time,Hybrid
2021,Data Scientist,Director of Data Science,250000,United States,Global,Executive-level,Full-time,On-site
